State FIPS,County FIPS,County,State,County Name/State Abbreviation,Labor Force,Employed,Unemployed,Unemployment Rate
49,013,Duchesne County,UT,"Duchesne County, UT",8070,7373,697,8.6
49,015,Emery County,UT,"Emery County, UT",4246,3988,258,6.1
49,017,Garfield County,UT,"Garfield County, UT",2779,2554,225,8.1
49,019,Grand County,UT,"Grand County, UT",5701,5376,325,5.7
49,021,Iron County,UT,"Iron County, UT",21385,20480,905,4.2
49,023,Juab County,UT,"Juab County, UT",5200,5016,184,3.5
49,025,Kane County,UT,"Kane County, UT",3679,3543,136,3.7
49,027,Millard County,UT,"Millard County, UT",6190,5990,200,3.2
49,029,Morgan County,UT,"Morgan County, UT",5125,4977,148,2.9
49,031,Piute County,UT,"Piute County, UT",456,430,26,5.7
49,033,Rich County,UT,"Rich County, UT",1091,1057,34,3.1
49,035,Salt Lake County,UT,"Salt Lake County, UT",599503,581020,18483,3.1
49,037,San Juan County,UT,"San Juan County, UT",5713,5265,448,7.8
49,039,Sanpete County,UT,"Sanpete County, UT",11755,11300,455,3.9
49,041,Sevier County,UT,"Sevier County, UT",9551,9145,406,4.3
49,043,Summit County,UT,"Summit County, UT",23791,23066,725,3.0
49,045,Tooele County,UT,"Tooele County, UT",30713,29582,1131,3.7
49,047,Uintah County,UT,"Uintah County, UT",14057,12782,1275,9.1
49,049,Utah County,UT,"Utah County, UT",277959,269619,8340,3.0
49,051,Wasatch County,UT,"Wasatch County, UT",13853,13398,455,3.3
49,053,Washington County,UT,"Washington County, UT",67007,64578,2429,3.6
49,055,Wayne County,UT,"Wayne County, UT",1419,1312,107,7.5
49,057,Weber County,UT,"Weber County, UT",119671,115214,4457,3.7
50,001,Addison County,VT,"Addison County, VT",20925,20323,602,2.9
50,003,Bennington County,VT,"Bennington County, VT",18503,17830,673,3.6
50,005,Caledonia County,VT,"Caledonia County, VT",14946,14345,601,4.0
50,007,Chittenden County,VT,"Chittenden County, VT",95560,93248,2312,2.4
50,009,Essex County,VT,"Essex County, VT",2708,2577,131,4.8
50,011,Franklin County,VT,"Franklin County, VT",27448,26623,825,3.0
50,013,Grand Isle County,VT,"Grand Isle County, VT",3988,3844,144,3.6
50,015,Lamoille County,VT,"Lamoille County, VT",13961,13389,572,4.1
50,017,Orange County,VT,"Orange County, VT",15951,15472,479,3.0
50,019,Orleans County,VT,"Orleans County, VT",13572,12883,689,5.1
50,021,Rutland County,VT,"Rutland County, VT",31554,30405,1149,3.6
50,023,Washington County,VT,"Washington County, VT",34014,32965,1049,3.1
50,025,Windham County,VT,"Windham County, VT",23294,22545,749,3.2
50,027,Windsor County,VT,"Windsor County, VT",29429,28594,835,2.8
51,001,Accomack County,VA,"Accomack County, VA",15820,15060,760,4.8
51,003,Albemarle County,VA,"Albemarle County, VA",54534,52631,1903,3.5
51,005,Alleghany County,VA,"Alleghany County, VA",6941,6593,348,5.0
51,007,Amelia County,VA,"Amelia County, VA",6207,5947,260,4.2
51,009,Amherst County,VA,"Amherst County, VA",15010,14364,646,4.3
51,011,Appomattox County,VA,"Appomattox County, VA",7006,6684,322,4.6
51,013,Arlington County,VA,"Arlington County, VA",146628,142857,3771,2.6
51,015,Augusta County,VA,"Augusta County, VA",36898,35570,1328,3.6
51,017,Bath County,VA,"Bath County, VA",2499,2408,91,3.6
51,019,Bedford County,VA,"Bedford County, VA",38012,36486,1526,4.0
51,021,Bland County,VA,"Bland County, VA",2742,2601,141,5.1
51,023,Botetourt County,VA,"Botetourt County, VA",17375,16755,620,3.6
51,025,Brunswick County,VA,"Brunswick County, VA",6216,5852,364,5.9
51,027,Buchanan County,VA,"Buchanan County, VA",6860,6136,724,10.6
51,029,Buckingham County,VA,"Buckingham County, VA",6273,5939,334,5.3
51,031,Campbell County,VA,"Campbell County, VA",25973,24840,1133,4.4
51,033,Caroline County,VA,"Caroline County, VA",14875,14224,651,4.4
51,035,Carroll County,VA,"Carroll County, VA",12977,12321,656,5.1
51,036,Charles City County,VA,"Charles City County, VA",3724,3558,166,4.5
51,037,Charlotte County,VA,"Charlotte County, VA",5259,5000,259,4.9
51,041,Chesterfield County,VA,"Chesterfield County, VA",180972,174105,6867,3.8
51,043,Clarke County,VA,"Clarke County, VA",7446,7184,262,3.5
51,045,Craig County,VA,"Craig County, VA",2353,2243,110,4.7
51,047,Culpeper County,VA,"Culpeper County, VA",23481,22585,896,3.8
51,049,Cumberland County,VA,"Cumberland County, VA",4609,4400,209,4.5
51,051,Dickenson County,VA,"Dickenson County, VA",4575,4128,447,9.8
51,053,Dinwiddie County,VA,"Dinwiddie County, VA",13461,12815,646,4.8
51,057,Essex County,VA,"Essex County, VA",5529,5267,262,4.7
51,059,Fairfax County,VA,"Fairfax County, VA",617693,598093,19600,3.2
51,061,Fauquier County,VA,"Fauquier County, VA",35977,34745,1232,3.4
51,063,Floyd County,VA,"Floyd County, VA",8201,7873,328,4.0
51,065,Fluvanna County,VA,"Fluvanna County, VA",13201,12764,437,3.3
51,067,Franklin County,VA,"Franklin County, VA",26402,25288,1114,4.2
51,069,Frederick County,VA,"Frederick County, VA",45404,43842,1562,3.4
51,071,Giles County,VA,"Giles County, VA",7950,7530,420,5.3
51,073,Gloucester County,VA,"Gloucester County, VA",19118,18430,688,3.6
51,075,Goochland County,VA,"Goochland County, VA",10845,10443,402,3.7
51,077,Grayson County,VA,"Grayson County, VA",7031,6677,354,5.0
51,079,Greene County,VA,"Greene County, VA",9946,9626,320,3.2
51,081,Greensville County,VA,"Greensville County, VA",4212,4002,210,5.0
51,083,Halifax County,VA,"Halifax County, VA",14880,14026,854,5.7
51,085,Hanover County,VA,"Hanover County, VA",57255,55280,1975,3.4
51,087,Henrico County,VA,"Henrico County, VA",179085,172221,6864,3.8
51,089,Henry County,VA,"Henry County, VA",22165,20946,1219,5.5
51,091,Highland County,VA,"Highland County, VA",1308,1268,40,3.1
51,093,Isle of Wight County,VA,"Isle of Wight County, VA",18955,18151,804,4.2
51,095,James City County,VA,"James City County, VA",34910,33580,1330,3.8
51,097,King and Queen County,VA,"King and Queen County, VA",3665,3515,150,4.1
51,099,King George County,VA,"King George County, VA",12336,11817,519,4.2
51,101,King William County,VA,"King William County, VA",8762,8435,327,3.7
51,103,Lancaster County,VA,"Lancaster County, VA",5115,4832,283,5.5
51,105,Lee County,VA,"Lee County, VA",8451,7886,565,6.7
51,107,Loudoun County,VA,"Loudoun County, VA",207602,201078,6524,3.1
51,109,Louisa County,VA,"Louisa County, VA",18595,17895,700,3.8
51,111,Lunenburg County,VA,"Lunenburg County, VA",5260,5021,239,4.5
51,113,Madison County,VA,"Madison County, VA",7183,6962,221,3.1
51,115,Mathews County,VA,"Mathews County, VA",4045,3885,160,4.0
51,117,Mecklenburg County,VA,"Mecklenburg County, VA",12473,11783,690,5.5
51,119,Middlesex County,VA,"Middlesex County, VA",5035,4845,190,3.8
51,121,Montgomery County,VA,"Montgomery County, VA",49796,47769,2027,4.1
51,125,Nelson County,VA,"Nelson County, VA",7246,6989,257,3.5
51,127,New Kent County,VA,"New Kent County, VA",11690,11300,390,3.3
51,131,Northampton County,VA,"Northampton County, VA",5881,5546,335,5.7
51,133,Northumberland County,VA,"Northumberland County, VA",5454,5161,293,5.4
51,135,Nottoway County,VA,"Nottoway County, VA",7044,6768,276,3.9
51,137,Orange County,VA,"Orange County, VA",16386,15730,656,4.0
51,139,Page County,VA,"Page County, VA",11606,10971,635,5.5
51,141,Patrick County,VA,"Patrick County, VA",7962,7582,380,4.8
51,143,Pittsylvania County,VA,"Pittsylvania County, VA",29732,28343,1389,4.7
51,145,Powhatan County,VA,"Powhatan County, VA",13656,13180,476,3.5
51,147,Prince Edward County,VA,"Prince Edward County, VA",10166,9632,534,5.3
51,149,Prince George County,VA,"Prince George County, VA",14949,14234,715,4.8
51,153,Prince William County,VA,"Prince William County, VA",235285,226848,8437,3.6
51,155,Pulaski County,VA,"Pulaski County, VA",16285,15331,954,5.9
51,157,Rappahannock County,VA,"Rappahannock County, VA",3717,3588,129,3.5
51,159,Richmond County,VA,"Richmond County, VA",3913,3771,142,3.6
51,161,Roanoke County,VA,"Roanoke County, VA",49206,47475,1731,3.5
51,163,Rockbridge County,VA,"Rockbridge County, VA",10475,10024,451,4.3
51,165,Rockingham County,VA,"Rockingham County, VA",40616,39212,1404,3.5
51,167,Russell County,VA,"Russell County, VA",11253,10538,715,6.4
51,169,Scott County,VA,"Scott County, VA",9436,8982,454,4.8
51,171,Shenandoah County,VA,"Shenandoah County, VA",20856,20084,772,3.7
51,173,Smyth County,VA,"Smyth County, VA",13691,12909,782,5.7
51,175,Southampton County,VA,"Southampton County, VA",9049,8699,350,3.9
51,177,Spotsylvania County,VA,"Spotsylvania County, VA",65027,62413,2614,4.0
51,179,Stafford County,VA,"Stafford County, VA",68383,65749,2634,3.9
51,181,Surry County,VA,"Surry County, VA",3660,3471,189,5.2
51,183,Sussex County,VA,"Sussex County, VA",3952,3708,244,6.2
51,185,Tazewell County,VA,"Tazewell County, VA",15965,14787,1178,7.4
51,187,Warren County,VA,"Warren County, VA",19725,18940,785,4.0
51,191,Washington County,VA,"Washington County, VA",26881,25687,1194,4.4
51,193,Westmoreland County,VA,"Westmoreland County, VA",8989,8584,405,4.5
51,195,Wise County,VA,"Wise County, VA",13211,12109,1102,8.3
51,197,Wythe County,VA,"Wythe County, VA",13673,12905,768,5.6
51,199,York County,VA,"York County, VA",32155,30926,1229,3.8
51,510,Alexandria city,VA,"Alexandria city, VA",96536,93776,2760,2.9
51,520,Bristol city,VA,"Bristol city, VA",7455,7084,371,5.0
51,530,Buena Vista city,VA,"Buena Vista city, VA",3279,3115,164,5.0
51,540,Charlottesville city,VA,"Charlottesville city, VA",24916,24088,828,3.3
51,550,Chesapeake city,VA,"Chesapeake city, VA",118086,113123,4963,4.2
51,570,Colonial Heights city,VA,"Colonial Heights city, VA",8723,8338,385,4.4
51,580,Covington city,VA,"Covington city, VA",2385,2247,138,5.8
51,590,Danville city,VA,"Danville city, VA",19125,17984,1141,6.0
51,595,Emporia city,VA,"Emporia city, VA",2246,2104,142,6.3
51,600,Fairfax city,VA,"Fairfax city, VA",12993,12602,391,3.0
51,610,Falls Church city,VA,"Falls Church city, VA",7993,7778,215,2.7
51,620,Franklin city,VA,"Franklin city, VA",3540,3329,211,6.0
51,630,Fredericksburg city,VA,"Fredericksburg city, VA",13575,12936,639,4.7
51,640,Galax city,VA,"Galax city, VA",2905,2764,141,4.9
51,650,Hampton city,VA,"Hampton city, VA",64029,60438,3591,5.6
51,660,Harrisonburg city,VA,"Harrisonburg city, VA",24259,23107,1152,4.7
51,670,Hopewell city,VA,"Hopewell city, VA",9786,9157,629,6.4
51,678,Lexington city,VA,"Lexington city, VA",2267,2130,137,6.0
51,680,Lynchburg city,VA,"Lynchburg city, VA",35557,33738,1819,5.1
51,683,Manassas city,VA,"Manassas city, VA",21626,20858,768,3.6
51,685,Manassas Park city,VA,"Manassas Park city, VA",8493,8188,305,3.6
51,690,Martinsville city,VA,"Martinsville city, VA",5167,4807,360,7.0
51,700,Newport News city,VA,"Newport News city, VA",88936,84452,4484,5.0
51,710,Norfolk city,VA,"Norfolk city, VA",110464,104722,5742,5.2
51,720,Norton city,VA,"Norton city, VA",1662,1550,112,6.7
51,730,Petersburg city,VA,"Petersburg city, VA",13214,12194,1020,7.7
51,735,Poquoson city,VA,"Poquoson city, VA",6176,5963,213,3.4
51,740,Portsmouth city,VA,"Portsmouth city, VA",44103,41436,2667,6.0
51,750,Radford city,VA,"Radford city, VA",8267,7826,441,5.3
51,760,Richmond city,VA,"Richmond city, VA",114798,109549,5249,4.6
51,770,Roanoke city,VA,"Roanoke city, VA",48997,46924,2073,4.2
51,775,Salem city,VA,"Salem city, VA",12909,12409,500,3.9
51,790,Staunton city,VA,"Staunton city, VA",11808,11354,454,3.8
51,800,Suffolk city,VA,"Suffolk city, VA",43013,41030,1983,4.6
51,810,Virginia Beach city,VA,"Virginia Beach city, VA",229517,220574,8943,3.9
51,820,Waynesboro city,VA,"Waynesboro city, VA",10205,9788,417,4.1
51,830,Williamsburg city,VA,"Williamsburg city, VA",6720,6354,366,5.4
51,840,Winchester city,VA,"Winchester city, VA",14345,13780,565,3.9
53,001,Adams County,WA,"Adams County, WA",8717,8166,551,6.3
53,003,Asotin County,WA,"Asotin County, WA",9972,9483,489,4.9
53,005,Benton County,WA,"Benton County, WA",94362,88504,5858,6.2
53,007,Chelan County,WA,"Chelan County, WA",43313,40878,2435,5.6
53,009,Clallam County,WA,"Clallam County, WA",27332,25285,2047,7.5
53,011,Clark County,WA,"Clark County, WA",220996,207736,13260,6.0
53,013,Columbia County,WA,"Columbia County, WA",1720,1610,110,6.4
53,015,Cowlitz County,WA,"Cowlitz County, WA",44876,41712,3164,7.1
53,017,Douglas County,WA,"Douglas County, WA",20545,19154,1391,6.8
53,019,Ferry County,WA,"Ferry County, WA",2493,2240,253,10.1
53,021,Franklin County,WA,"Franklin County, WA",39864,36952,2912,7.3
53,023,Garfield County,WA,"Garfield County, WA",920,867,53,5.8
53,025,Grant County,WA,"Grant County, WA",44585,41462,3123,7.0
53,027,Grays Harbor County,WA,"Grays Harbor County, WA",27256,25019,2237,8.2
53,029,Island County,WA,"Island County, WA",32764,30860,1904,5.8
53,031,Jefferson County,WA,"Jefferson County, WA",11516,10714,802,7.0
53,033,King County,WA,"King County, WA",1213173,1166951,46222,3.8
53,035,Kitsap County,WA,"Kitsap County, WA",118285,111789,6496,5.5
53,037,Kittitas County,WA,"Kittitas County, WA",21549,20286,1263,5.9
53,039,Klickitat County,WA,"Klickitat County, WA",9649,9002,647,6.7
53,041,Lewis County,WA,"Lewis County, WA",31938,29483,2455,7.7
53,043,Lincoln County,WA,"Lincoln County, WA",4894,4626,268,5.5
53,045,Mason County,WA,"Mason County, WA",23519,21769,1750,7.4
53,047,Okanogan County,WA,"Okanogan County, WA",21415,20015,1400,6.5
53,049,Pacific County,WA,"Pacific County, WA",8295,7637,658,7.9
53,051,Pend Oreille County,WA,"Pend Oreille County, WA",4663,4254,409,8.8
53,053,Pierce County,WA,"Pierce County, WA",404970,380954,24016,5.9
53,055,San Juan County,WA,"San Juan County, WA",7879,7518,361,4.6
53,057,Skagit County,WA,"Skagit County, WA",58012,54287,3725,6.4
53,059,Skamania County,WA,"Skamania County, WA",5078,4731,347,6.8
53,061,Snohomish County,WA,"Snohomish County, WA",415292,397875,17417,4.2
53,063,Spokane County,WA,"Spokane County, WA",234673,220625,14048,6.0
53,065,Stevens County,WA,"Stevens County, WA",17894,16446,1448,8.1
53,067,Thurston County,WA,"Thurston County, WA",129896,122677,7219,5.6
53,069,Wahkiakum County,WA,"Wahkiakum County, WA",1289,1179,110,8.5
53,071,Walla Walla County,WA,"Walla Walla County, WA",28734,27206,1528,5.3
53,073,Whatcom County,WA,"Whatcom County, WA",107213,101059,6154,5.7
53,075,Whitman County,WA,"Whitman County, WA",23132,21989,1143,4.9
53,077,Yakima County,WA,"Yakima County, WA",125890,116529,9361,7.4
54,001,Barbour County,WV,"Barbour County, WV",6983,6508,475,6.8
54,003,Berkeley County,WV,"Berkeley County, WV",54260,52110,2150,4.0
54,005,Boone County,WV,"Boone County, WV",8014,7284,730,9.1
54,007,Braxton County,WV,"Braxton County, WV",5509,5026,483,8.8
54,009,Brooke County,WV,"Brooke County, WV",10012,9306,706,7.1
54,011,Cabell County,WV,"Cabell County, WV",41349,39356,1993,4.8
54,013,Calhoun County,WV,"Calhoun County, WV",2630,2292,338,12.9
54,015,Clay County,WV,"Clay County, WV",3269,2930,339,10.4
54,017,Doddridge County,WV,"Doddridge County, WV",3794,3597,197,5.2
54,019,Fayette County,WV,"Fayette County, WV",16024,14752,1272,7.9
54,021,Gilmer County,WV,"Gilmer County, WV",2547,2337,210,8.2
54,023,Grant County,WV,"Grant County, WV",5974,5619,355,5.9
54,025,Greenbrier County,WV,"Greenbrier County, WV",15735,14885,850,5.4
54,027,Hampshire County,WV,"Hampshire County, WV",9927,9495,432,4.4
54,029,Hancock County,WV,"Hancock County, WV",12899,11995,904,7.0
54,031,Hardy County,WV,"Hardy County, WV",5736,5409,327,5.7
54,033,Harrison County,WV,"Harrison County, WV",32448,30555,1893,5.8
54,035,Jackson County,WV,"Jackson County, WV",12045,11263,782,6.5
54,037,Jefferson County,WV,"Jefferson County, WV",28648,27683,965,3.4
54,039,Kanawha County,WV,"Kanawha County, WV",85575,80899,4676,5.5
54,041,Lewis County,WV,"Lewis County, WV",6850,6268,582,8.5
54,043,Lincoln County,WV,"Lincoln County, WV",7312,6688,624,8.5
54,045,Logan County,WV,"Logan County, WV",11195,10052,1143,10.2
54,047,McDowell County,WV,"McDowell County, WV",5102,4481,621,12.2
54,049,Marion County,WV,"Marion County, WV",25754,24069,1685,6.5
54,051,Marshall County,WV,"Marshall County, WV",14111,12986,1125,8.0
54,053,Mason County,WV,"Mason County, WV",10063,9345,718,7.1
54,055,Mercer County,WV,"Mercer County, WV",21760,20302,1458,6.7
54,057,Mineral County,WV,"Mineral County, WV",11947,11235,712,6.0
54,059,Mingo County,WV,"Mingo County, WV",6751,5899,852,12.6
54,061,Monongalia County,WV,"Monongalia County, WV",51452,49222,2230,4.3
54,063,Monroe County,WV,"Monroe County, WV",5998,5725,273,4.6
54,065,Morgan County,WV,"Morgan County, WV",7679,7342,337,4.4
54,067,Nicholas County,WV,"Nicholas County, WV",9619,8770,849,8.8
54,069,Ohio County,WV,"Ohio County, WV",20695,19546,1149,5.6
54,071,Pendleton County,WV,"Pendleton County, WV",3665,3523,142,3.9
54,073,Pleasants County,WV,"Pleasants County, WV",2964,2721,243,8.2
54,075,Pocahontas County,WV,"Pocahontas County, WV",3739,3490,249,6.7
54,077,Preston County,WV,"Preston County, WV",14900,14044,856,5.7
54,079,Putnam County,WV,"Putnam County, WV",25859,24594,1265,4.9
54,081,Raleigh County,WV,"Raleigh County, WV",30031,27931,2100,7.0
54,083,Randolph County,WV,"Randolph County, WV",12245,11511,734,6.0
54,085,Ritchie County,WV,"Ritchie County, WV",4578,4279,299,6.5
54,087,Roane County,WV,"Roane County, WV",5219,4681,538,10.3
54,089,Summers County,WV,"Summers County, WV",4585,4304,281,6.1
54,091,Taylor County,WV,"Taylor County, WV",7844,7401,443,5.6
54,093,Tucker County,WV,"Tucker County, WV",3487,3299,188,5.4
54,095,Tyler County,WV,"Tyler County, WV",3559,3242,317,8.9
54,097,Upshur County,WV,"Upshur County, WV",9837,9095,742,7.5
54,099,Wayne County,WV,"Wayne County, WV",15582,14552,1030,6.6
54,101,Webster County,WV,"Webster County, WV",3502,3209,293,8.4
54,103,Wetzel County,WV,"Wetzel County, WV",7225,6557,668,9.2
54,105,Wirt County,WV,"Wirt County, WV",2239,2042,197,8.8
54,107,Wood County,WV,"Wood County, WV",36940,34816,2124,5.7
54,109,Wyoming County,WV,"Wyoming County, WV",7444,6685,759,10.2
55,001,Adams County,WI,"Adams County, WI",8255,7770,485,5.9
55,003,Ashland County,WI,"Ashland County, WI",7929,7510,419,5.3
55,005,Barron County,WI,"Barron County, WI",24277,23203,1074,4.4
55,007,Bayfield County,WI,"Bayfield County, WI",7507,7003,504,6.7
55,009,Brown County,WI,"Brown County, WI",140794,135820,4974,3.5
55,011,Buffalo County,WI,"Buffalo County, WI",6553,6268,285,4.3
55,013,Burnett County,WI,"Burnett County, WI",7152,6735,417,5.8
55,015,Calumet County,WI,"Calumet County, WI",27650,26782,868,3.1
55,017,Chippewa County,WI,"Chippewa County, WI",33263,31887,1376,4.1
55,019,Clark County,WI,"Clark County, WI",17481,16817,664,3.8
55,021,Columbia County,WI,"Columbia County, WI",31490,30384,1106,3.5
55,023,Crawford County,WI,"Crawford County, WI",7899,7523,376,4.8
55,025,Dane County,WI,"Dane County, WI",316992,308144,8848,2.8
55,027,Dodge County,WI,"Dodge County, WI",47741,46043,1698,3.6
55,029,Door County,WI,"Door County, WI",15457,14712,745,4.8
55,031,Douglas County,WI,"Douglas County, WI",23499,22295,1204,5.1
55,033,Dunn County,WI,"Dunn County, WI",24257,23290,967,4.0
55,035,Eau Claire County,WI,"Eau Claire County, WI",58728,56769,1959,3.3
55,037,Florence County,WI,"Florence County, WI",2221,2093,128,5.8
55,039,Fond du Lac County,WI,"Fond du Lac County, WI",56786,54835,1951,3.4
55,041,Forest County,WI,"Forest County, WI",3987,3745,242,6.1
55,043,Grant County,WI,"Grant County, WI",28126,27054,1072,3.8
55,045,Green County,WI,"Green County, WI",21153,20466,687,3.2
55,047,Green Lake County,WI,"Green Lake County, WI",9733,9270,463,4.8
55,049,Iowa County,WI,"Iowa County, WI",13661,13195,466,3.4
55,051,Iron County,WI,"Iron County, WI",2629,2438,191,7.3
55,053,Jackson County,WI,"Jackson County, WI",10298,9859,439,4.3
55,055,Jefferson County,WI,"Jefferson County, WI",45585,43852,1733,3.8
55,057,Juneau County,WI,"Juneau County, WI",13498,12916,582,4.3
